Month,Week,BU,Country,Global Category,SKU Code,SKU-Desc,Location Code,Location Desc,Total Inv ($K),Active Inv ($K),Blocked Inv ($K),Excess Inv ($K),IWND Inv ($K),Low Inv ($K),NPI Inv ($K),DIFC,Min Bnd Days,Max Bnd Days,RCA,Driver,DIOH Opp,Comments,Included in Provision,Timing of resolution (M),RCA Status
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052663,4052663 - 180G CDM COCONUT ROUGH (S),NZ52,NZ DORMANT NI PLANT,124,124,0,0,0,0,0,999,19,61,,Supply,,NZ52 is de-activated,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052663,4052663 - 180G CDM COCONUT ROUGH (S),NZ55,CHRISTCHURCH DC,6,6,0,0,0,0,0,16,16,58,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052668,4052668 - 180G CDM MILK (S),NZ53,NZ ADC AUCKLAND,44,0,0,0,0,44,0,13,18,32,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052668,4052668 - 180G CDM MILK (S),NZ55,CHRISTCHURCH DC,2,0,0,0,0,2,0,2,15,29,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052673,4052673 - 180G CDM  HAZELNUT (S),NZ53,NZ ADC AUCKLAND,13,13,0,0,0,0,0,25,16,30,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052683,4052683 - 180G CDM FRUIT AND NUT (S),NZ55,CHRISTCHURCH DC,11,11,0,0,0,0,0,22,15,36,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052688,4052688 - 180G CDM TOP DECK,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,1,30,51,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052698,4052698 - 180G CDM BLACK FOREST (S),NZ53,NZ ADC AUCKLAND,23,0,0,0,0,23,0,5,18,39,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052698,4052698 - 180G CDM BLACK FOREST (S),NZ55,CHRISTCHURCH DC,-17,0,0,0,0,-17,0,0,18,39,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052703,4052703 - 180G CDM ROAST ALMOND (S),NZ55,CHRISTCHURCH DC,6,6,0,0,0,0,0,27,18,46,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052723,4052723 - 180G CDM PACKED WITH CRUNCHIE,NZ52,NZ DORMANT NI PLANT,20,20,0,0,0,0,0,999,29,57,,Supply,,NZ52 is de-activated,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052723,4052723 - 180G CDM PACKED WITH CRUNCHIE,NZ55,CHRISTCHURCH DC,2,0,0,0,0,2,0,7,17,45,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052753,4052753 - 190G CDM MC JELLY POP CANDY BEANIES,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,1,20,41,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052753,4052753 - 190G CDM MC JELLY POP CANDY BEANIES,NZ55,CHRISTCHURCH DC,-5,0,0,0,0,-5,0,0,14,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052773,4052773 - 180G CAD OLD GOLD  70% (S),NZ55,CHRISTCHURCH DC,16,16,0,0,0,0,0,37,22,43,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052778,4052778 - 180G CAD OLD GOLD DARK  (S),NZ53,NZ ADC AUCKLAND,1,1,0,0,0,0,0,29,24,45,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052778,4052778 - 180G CAD OLD GOLD DARK  (S),NZ55,CHRISTCHURCH DC,3,3,0,0,0,0,0,22,17,38,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052783,4052783 - 180G CAD OLD GOLD PEPPERMINT,NZ53,NZ ADC AUCKLAND,37,37,0,0,0,0,0,27,14,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052783,4052783 - 180G CAD OLD GOLD PEPPERMINT,NZ55,CHRISTCHURCH DC,5,0,0,0,0,5,0,4,15,36,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052788,4052788 - 180G CAD OLD GOLD ROAST ALMOND,NZ52,NZ DORMANT NI PLANT,30,30,0,0,0,0,0,999,21,42,,Supply,,NZ52 is de-activated,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052788,4052788 - 180G CAD OLD GOLD ROAST ALMOND,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,1,15,36,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052788,4052788 - 180G CAD OLD GOLD ROAST ALMOND,NZ55,CHRISTCHURCH DC,5,5,0,0,0,0,0,29,18,39,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052807,4052807 - 180G CAD BAKING DARK  (S),NZ53,NZ ADC AUCKLAND,7,7,0,0,0,0,0,71,14,84,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052812,4052812 - 180G CAD ENERGY (S),NZ53,NZ ADC AUCKLAND,27,27,0,0,0,0,0,43,16,107,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052812,4052812 - 180G CAD ENERGY (S),NZ55,CHRISTCHURCH DC,13,13,0,0,0,0,0,58,14,105,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052817,4052817 - 180G CADBURY DREAM,NZ53,NZ ADC AUCKLAND,23,0,0,0,0,23,0,12,32,53,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4052817,4052817 - 180G CADBURY DREAM,NZ55,CHRISTCHURCH DC,9,0,0,0,0,9,0,15,16,37,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4070404,4070404 - 144G CADBURY MAGICAL ELVES,NZ53,NZ ADC AUCKLAND,11,11,0,0,0,0,0,29,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4070404,4070404 - 144G CADBURY MAGICAL ELVES,NZ55,CHRISTCHURCH DC,12,12,0,0,0,0,0,30,21,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4078351,4078351 - 40G EUROPE NOUGAT HONEY LOG,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,18,21,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4224668,4224668 - 1KG CADBURY ROSES 2018 AU,NZ53,NZ ADC AUCKLAND,28,0,0,0,0,28,0,5,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4224668,4224668 - 1KG CADBURY ROSES 2018 AU,NZ55,CHRISTCHURCH DC,21,21,0,0,0,0,0,38,24,52,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4224765,4224765 - 150G PASC PINEAPPLE LUMPS M/MALLOW,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4224803,4224803 - 193G CADBURY CARAMELLO GIFT BOX,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4224836,4224836 - 400G CADBURY DAIRY MILK EGG,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4224842,4224842 - 120G TOBLERONE GIFT POUCH,NZ55,CHRISTCHURCH DC,2,0,0,0,0,2,0,19,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228559,4228559 - 39G CADBURY TWIRL 2019,NZ55,CHRISTCHURCH DC,6,0,0,0,0,6,0,15,30,37,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228562,4228562 - 45G LUXURY FLAKE 2019,NZ53,NZ ADC AUCKLAND,4,0,0,0,0,4,0,8,32,88,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228562,4228562 - 45G LUXURY FLAKE 2019,NZ55,CHRISTCHURCH DC,6,6,0,0,0,0,0,49,14,70,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228583,4228583 - 75G CDM MILK CHOCOLATE,NZ53,NZ ADC AUCKLAND,3,3,0,0,0,0,0,44,22,64,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228655,4228655 - 90G G B S ORGANIC DARK FT 70%,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,10,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228655,4228655 - 90G G B S ORGANIC DARK FT 70%,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,54,21,111,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228656,4228656 - 90G G B S ORGANIC MILK FT 37%,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,18,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228661,4228661 - 173G CDM MARBLE TABLET,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,0,17,45,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228661,4228661 - 173G CDM MARBLE TABLET,NZ55,CHRISTCHURCH DC,5,5,0,0,0,0,0,16,14,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228673,4228673 - 100G CADBURY CHRISTMAS FRIENDS,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,29,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228701,4228701 - 360G TOBLERONE DARK,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,1,21,111,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228702,4228702 - 360G TOBLERONE WHITE,NZ53,NZ ADC AUCKLAND,2,2,0,0,0,0,0,66,21,111,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228719,4228719 - 570G CADBURY FAVOURITES,NZ53,NZ ADC AUCKLAND,35,0,0,0,0,35,0,15,21,33,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228721,4228721 - 373G CADBURY FAVOURITES,NZ53,NZ ADC AUCKLAND,6,0,0,0,0,6,0,1,24,38,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4228768,4228768 - 180G CADBURY CARAMILK,NZ53,NZ ADC AUCKLAND,159,159,0,0,0,0,0,31,15,43,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4255427,4255427 - 150G PINKY BAR MARSHMALLOW EGG,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4255637,4255637 - CAD 570G FAVOU PARTY PACK REFRESH 9CA,NZ55,CHRISTCHURCH DC,-7,0,0,0,0,-7,0,0,21,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4256778,4256778 - CAD 530G KIWI CLASSIC FAVOURITES 9CA,NZ55,CHRISTCHURCH DC,49,0,0,0,0,49,0,11,14,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259007,4259007 - CAD 10X345G CDM CARAMELLO 4CA,NZ52,NZ DORMANT NI PLANT,71,71,0,0,0,0,0,999,18,46,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259007,4259007 - CAD 10X345G CDM CARAMELLO 4CA,NZ55,CHRISTCHURCH DC,-6,0,0,0,0,-6,0,0,14,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259191,4259191 - CAD 110G TWIRL CARAMILK BITES 10CA,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,7,22,50,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259233,4259233 - CAD 16X170G CARAMILK HOKEY POKEY 4CA,NZ53,NZ ADC AUCKLAND,114,0,0,0,0,114,0,22,28,124,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259526,4259526 - 312G 3D ADVENT CALENDAR,NZ53,NZ ADC AUCKLAND,23,23,0,0,0,0,0,33,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259777,4259777 - 114G CADBURY DAIRY MILK EGG BAG 21,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259792,4259792 - 117G CADBURY CARAMELLO EGG BAG 21,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259794,4259794 - 114G CADBURY TOP DECK EGG BAG 21,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4259847,4259847 - 110G CAD CREME EGG MINIS EGG BAG 21,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4261294,4261294 - CAD 40G TWIRL BREAKAWAY,NZ53,NZ ADC AUCKLAND,12,0,0,0,0,12,0,17,19,33,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4261521,4261521 - 144G CDM FREDDO SHAREPACK,NZ53,NZ ADC AUCKLAND,61,61,0,0,0,0,0,43,30,44,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4261522,4261522 - 216G CDM FREDDO SHAREPACK,NZ53,NZ ADC AUCKLAND,11,0,0,0,0,11,0,20,25,39,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4261524,4261524 - 144G CDM SHAREPACK,NZ53,NZ ADC AUCKLAND,35,35,0,0,0,0,0,38,28,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4263284,4263284 - CAD 21.5G SGL CURLY WURLY 288CA AU,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,2,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4264144,4264144 - 130G CADBURY HUMPTY EGG GIFT BOX 21,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266257,4266257 - 310G CADBURY FRUIT AND NUT,NZ55,CHRISTCHURCH DC,10,10,0,0,0,0,0,32,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266402,4266402 - CAD 180G CRUNCHIE SHAREPACK 10CA,NZ55,CHRISTCHURCH DC,11,11,0,0,0,0,0,21,14,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266403,4266403 - CAD 180G PICNIC SHAREPACK 12CA,NZ53,NZ ADC AUCKLAND,7,0,0,0,0,7,0,3,17,38,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266403,4266403 - CAD 180G PICNIC SHAREPACK 12CA,NZ55,CHRISTCHURCH DC,5,0,0,0,0,5,0,11,14,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266405,4266405 - FRYS 180G TURKISH DELIGHT SHAREPACK 12CA,NZ53,NZ ADC AUCKLAND,4,4,0,0,0,0,0,35,27,48,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266405,4266405 - FRYS 180G TURKISH DELIGHT SHAREPACK 12CA,NZ55,CHRISTCHURCH DC,3,0,0,0,0,3,0,10,14,28,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266542,4266542 - 340G CADBURY SCORCHED SULTANAS 21,NZ55,CHRISTCHURCH DC,5,0,0,0,0,5,0,7,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266569,4266569 - 45G CADBURY CARAMILK BAR,NZ53,NZ ADC AUCKLAND,17,17,0,0,0,0,0,39,18,46,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266569,4266569 - 45G CADBURY CARAMILK BAR,NZ55,CHRISTCHURCH DC,1,0,0,0,0,1,0,2,14,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266580,4266580 - 280G CADBURY SCORCHED HAZELNUTS 21,NZ53,NZ ADC AUCKLAND,8,8,0,0,0,0,0,29,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266580,4266580 - 280G CADBURY SCORCHED HAZELNUTS 21,NZ55,CHRISTCHURCH DC,12,12,0,0,0,0,0,58,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266588,4266588 - 280G CADBURY SCORCHED ALMONDS 21,NZ55,CHRISTCHURCH DC,4,4,0,0,0,0,0,31,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266757,4266757 - 240G TOBLERONE MILK TINIES GIFT BOX,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,0,21,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4266847,4266847 - CAD 144G CRMLK SHAREPACK 14CA,NZ55,CHRISTCHURCH DC,7,7,0,0,0,0,0,36,16,44,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4267384,4267384 - 110G CADBURY CURLY WURLY SQUIRLIES 2020,NZ53,NZ ADC AUCKLAND,3,0,0,0,0,3,0,2,14,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4267384,4267384 - 110G CADBURY CURLY WURLY SQUIRLIES 2020,NZ55,CHRISTCHURCH DC,4,4,0,0,0,0,0,33,16,44,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4269055,4269055 - CAD 135G TWIRL BITES PILLOW 14CA,NZ53,NZ ADC AUCKLAND,3,0,0,0,0,3,0,4,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4269056,4269056 - CAD 150G FLAKE BITES PILLOW 14CA,NZ53,NZ ADC AUCKLAND,22,22,0,0,0,0,0,34,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4269057,4269057 - CAD 110G TWIRL CARAMLK BITES PILLOW 14CA,NZ53,NZ ADC AUCKLAND,12,12,0,0,0,0,0,35,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4269261,4269261 - CAD 10X360G CDM 4CA,NZ53,NZ ADC AUCKLAND,43,43,0,0,0,0,0,19,16,30,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4269261,4269261 - CAD 10X360G CDM 4CA,NZ55,CHRISTCHURCH DC,22,0,0,0,0,22,0,21,21,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4272954,4272954 - 180G CADBURY CARAMILK BREAKAWAY TABLET,NZ55,CHRISTCHURCH DC,16,0,0,0,0,16,0,4,14,21,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4273525,4273525 - CADBURY MILK TRAY 180G 2021 ANZ,NZ53,NZ ADC AUCKLAND,3,0,0,0,0,3,0,4,21,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4273525,4273525 - CADBURY MILK TRAY 180G 2021 ANZ,NZ55,CHRISTCHURCH DC,2,0,0,0,0,2,0,2,14,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4276013,4276013 - CAD 11X315G CARAMILK 4CA,NZ53,NZ ADC AUCKLAND,18,18,0,0,0,0,0,17,16,37,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4276013,4276013 - CAD 11X315G CARAMILK 4CA,NZ55,CHRISTCHURCH DC,7,0,0,0,0,7,0,15,21,28,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4276181,4276181 - CAD 45G PERKY NANA 6CA,NZ53,NZ ADC AUCKLAND,11,11,0,0,0,0,0,16,14,21,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4276181,4276181 - CAD 45G PERKY NANA 6CA,NZ55,CHRISTCHURCH DC,4,0,0,0,0,4,0,12,14,21,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4276212,4276212 - CAD 35G MARSHMALLOW SANTA 4CA,NZ53,NZ ADC AUCKLAND,34,34,0,0,0,0,0,28,14,196,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4277634,4277634 - 170G OLD GOLD WITH MOCCONA 4CA,NZ55,CHRISTCHURCH DC,16,0,0,0,0,16,0,26,28,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4278121,4278121 - CAD 32G LAYERS BOOST CA,NZ55,CHRISTCHURCH DC,3,0,0,0,0,3,0,9,14,35,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4278397,4278397 - CAD 114G CDM TOP DECK BITES PILLOW 14CA,NZ53,NZ ADC AUCKLAND,2,2,0,0,0,0,0,33,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4278397,4278397 - CAD 114G CDM TOP DECK BITES PILLOW 14CA,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,39,21,49,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4278566,4278566 - 220G CDM CLINKER SURPRISE EGG GB 22,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,CHOCOLATE,4278567,4278567 - 236G EASTER MARBLE GIFTBOX 22,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,126,14,329,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,621766,621766 - 1KG X 6 PASCALL MARSHMALLOWS - NZ,NZ55,CHRISTCHURCH DC,6,6,0,0,0,0,0,16,10,17,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,621837,621837 - 5KG MILK CHOC CARAMELS,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,5,21,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,621971,621971 - 2KG PASCALL PLANES,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,33,22,36,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,621983,621983 - 2KG PASCALL JET PLANES,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,0,16,23,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,621984,621984 - 2KG PASCALL WINE GUMS,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,5,18,25,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,621984,621984 - 2KG PASCALL WINE GUMS,NZ55,CHRISTCHURCH DC,0,0,0,0,0,0,0,5,23,37,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,643148,643148 - 6KG PASCALL PINEAPPLE PIECES,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,5,18,25,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650031,650031 - 200G TNCC BERRY BLISS,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,5,18,25,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650043,650043 - 220G SOUR PATCH KIDS,NZ53,NZ ADC AUCKLAND,7,0,0,0,0,7,0,4,12,19,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650043,650043 - 220G SOUR PATCH KIDS,NZ55,CHRISTCHURCH DC,7,7,0,0,0,0,0,20,12,26,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650053,650053 - 220G TNCC CHEWS SMOOTHIE,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,22,15,22,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650076,650076 - 240G TNCC SOFT JELLIES FRUIT SALAD,NZ55,CHRISTCHURCH DC,-5,0,0,0,0,-5,0,0,11,25,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650105,650105 - 240G TNCC SOURS SQUIRMS,NZ55,CHRISTCHURCH DC,-3,0,0,0,0,-3,0,0,11,25,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650114,650114 - 260G TNCC DINOSAURS,NZ53,NZ ADC AUCKLAND,40,40,0,0,0,0,0,27,16,30,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650114,650114 - 260G TNCC DINOSAURS,NZ55,CHRISTCHURCH DC,2,0,0,0,0,2,0,3,14,28,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650118,650118 - 260G TNCC JELLY BABIES,NZ55,CHRISTCHURCH DC,1,1,0,0,0,0,0,31,28,42,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,650148,650148 - 520G TNCC SNAKES,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,23,25,39,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,4069802,4069802 - 220G TNCC FROGS REDUCED SGR,NZ53,NZ ADC AUCKLAND,6,0,0,0,0,6,0,6,15,29,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,4069802,4069802 - 220G TNCC FROGS REDUCED SGR,NZ55,CHRISTCHURCH DC,3,0,0,0,0,3,0,12,14,28,,Supply,,,,,N/A
Jul-2022,202230,ANZ,New Zealand,GUM & CANDY,4069806,4069806 - 260G TNCC SNAKES REDUCED SUGAR,NZ53,NZ ADC AUCKLAND,5,0,0,0,0,5,0,2,13,27,,Supply,,,,,N/A
